Vehicle_ID,Distance_Traveled,Battery_Capacity,Processing_Capability,Available_Storage,Number_of_Other_Tasks,Network_Latency,Number_of_Transactions,Block_Size
#07163,546.4637751,2851.160586,1.344055698,372.0324533,5,48.82601723,808.6128506,4.618330117
#07164,210.2553377,2867.118913,2.183807283,189.5254912,11,82.42561368,1715.879905,5.783695456
#07165,7.349783311,3949.505594,2.987925752,547.7912183,5,178.7042306,1556.015944,6.907346839
#07166,772.8772673,4771.724865,1.095423698,280.3432995,3,138.0863576,3223.187817,2.560789435
#07167,312.9863185,4196.917357,1.454922771,453.4256916,15,129.6616641,102.3418984,1.155510515
#07168,214.8265391,4290.124243,1.650880751,812.8984472,19,108.1324513,948.0078768,4.368617912
#07169,173.1392156,3263.596738,1.218145327,810.2013753,9,26.09718763,3514.762574,5.498632233
#07170,808.9875884,2728.01089,2.559092649,867.6069485,6,151.3225198,2779.675131,7.092690746
#07171,621.0122733,2804.004052,1.420488954,280.1393758,4,124.8001522,2915.907387,4.226652496
#07172,641.6594773,2890.766659,1.916753091,307.6364728,11,99.80127964,1219.812192,7.546330963
#07173,925.5118222,4286.805563,2.591998666,915.2467773,16,21.57189289,51.88185841,2.56199819
#07174,891.9072445,3239.516604,2.220219315,964.5290248,14,190.9389189,1660.542767,7.965270176
#07175,680.7807736,3680.523907,1.156384441,637.3655393,13,26.3075816,4301.926167,5.251866221
#07176,961.0659104,4676.933402,2.047562296,737.8558145,17,183.5244002,4085.161274,7.637768867
#07177,229.7320471,2857.445114,1.301735631,799.41409,12,125.6272222,50.33436979,8.466766121
#07178,20.58263083,4877.677699,1.471738016,948.3877415,8,160.2651274,1730.80454,1.818069238
#07179,921.7850711,4892.498034,1.0319942,283.4618387,0,42.40599744,1386.306895,1.883354075
#07180,265.0636478,3295.648694,2.029494212,634.452381,2,61.88747655,1704.833076,1.22769284
#07181,973.1298642,2286.298107,2.881311677,156.7392895,13,140.1943863,4441.29452,1.541225918
#07182,224.8150198,3513.870346,2.918914098,423.5187262,13,153.123158,3113.803031,1.572065649
#07183,279.1811358,3300.177037,2.582380387,358.3972717,5,184.8439789,2601.077327,3.567576503
#07184,909.540373,3308.615719,1.828131668,650.6616658,15,100.0531496,3247.057486,2.278286345
#07185,812.8425026,2285.182518,1.888923146,506.1720209,4,88.13569921,2613.363819,5.910546303
#07186,98.29383464,4341.817439,1.66086089,151.9258826,1,54.28714273,4408.766905,3.144805476
#07187,575.8957773,4259.16518,1.720798218,306.0066591,18,164.792659,1983.04853,9.571170538
#07188,158.5938546,3136.001156,1.894419549,560.4262537,10,156.6906413,2136.583936,9.293450357
#07189,72.5999037,2137.258213,2.543961241,557.8576984,6,166.4548865,4221.868572,1.701929412
#07190,612.769447,3412.220078,1.57341622,296.6153277,19,135.0686556,1117.164126,2.041972434
#07191,78.97446783,2026.51441,2.828074282,529.5610115,6,109.6564184,875.7484468,1.004341312
#07192,472.4230909,2650.607513,1.182731739,775.9219296,19,181.3063211,3910.439313,6.997514022
#07193,614.8982485,4185.870933,2.960166929,972.1656421,11,75.36985348,1870.890116,6.881752098
#07194,939.163569,3543.664645,1.229518512,601.1245912,6,88.69765015,931.4118825,1.721362703
#07195,921.3509269,4758.858804,2.367040176,137.2980652,11,87.75621818,1246.812198,5.572537902
#07196,607.849997,2554.734604,2.754867281,550.1433837,6,26.93006219,4400.838457,7.229248517
#07197,503.2098066,3513.704321,1.939938973,197.5195902,14,61.41004987,96.46999711,5.442522274
#07198,650.7407911,4580.642247,1.733351716,237.1259606,10,23.31240578,4568.089004,2.850958251
#07199,925.0405273,4814.279926,2.837199946,302.389973,7,161.8372478,2568.304639,9.347727659
#07200,990.9494795,2203.587884,2.545571172,908.9104409,19,33.90100024,1614.525394,7.019726152
#07201,34.05724258,4496.696459,1.075029508,877.3914234,15,188.2126251,4748.122523,8.7729415
#07202,969.5825367,3876.600204,1.417158734,130.2335172,5,71.92342717,890.1154377,1.198082441
#07203,803.3827935,2936.654251,2.697553754,848.8768862,7,185.8676119,3048.913994,1.414224886
#07204,75.92983496,2101.383944,2.181235528,246.6054028,3,100.6355634,4097.847696,7.077628977
#07205,800.3677105,3752.3277,1.97353934,522.2787244,19,10.86894175,3906.268215,3.494231008
#07206,662.9702774,2233.334091,1.974282833,284.1272713,15,54.01180016,2036.939509,7.040449517
#07207,905.8322034,3970.655088,1.527890181,891.2445857,5,45.65667229,1212.901505,2.891740956
#07208,458.3394844,4647.577066,2.77048651,201.1222201,8,75.257604,2681.248744,6.017320238
#07209,503.8351245,4987.4154,1.252356869,198.7185391,11,130.9955836,497.2715975,5.481466059
#07210,837.4759987,2317.796289,1.427205852,584.1088408,19,37.55824783,707.9978287,5.094078258
#07211,484.3040067,2930.089483,1.911340127,140.1152687,5,126.19281,3205.025566,2.423897649
#07212,526.8415335,4571.262987,2.011029647,897.0673033,6,174.6873501,2948.649553,3.439837462
#07213,245.1145201,4607.187011,2.373611543,647.3035186,9,98.38584851,4425.415874,7.52131489
#07214,331.0920896,2878.856387,1.993850459,894.8879863,9,158.1136291,4736.725311,4.842349211
#07215,288.360727,4360.467034,1.662619197,1010.681883,6,122.7580505,2213.296697,5.933473356
#07216,46.61755465,3888.082578,1.983936973,690.8410195,16,181.0380631,3774.422833,3.552307936
#07217,583.450756,3168.885939,2.789710284,470.6585556,18,70.36649007,1330.60476,5.797609483
#07218,842.8088523,2846.606465,2.938837889,686.8204852,9,29.87164778,4511.828782,6.896070615
#07219,770.5423408,2659.447094,1.612223085,872.2109245,11,133.1886908,3686.288776,3.489991793
#07220,247.3390539,3766.810036,2.241795757,131.0751314,6,27.43893498,383.25148,4.757855104
#07221,586.7233793,2695.652847,1.412938401,832.6097035,19,165.3753342,4805.098966,5.907315968
#07222,490.9402257,3631.835572,2.866496245,861.9529299,13,141.7520428,3716.879504,6.014439068
#07223,816.737369,2108.038338,1.573202935,614.4302996,16,73.22865141,2275.192327,7.372340438
#07224,354.1264432,4907.531133,1.273004495,767.9559844,9,199.2751045,3182.874224,7.052832932
#07225,37.56035412,2006.531206,1.838462795,455.66768,9,38.88847037,852.6779607,3.573989593
#07226,887.3885362,2274.066919,1.545162696,324.6757064,15,187.8451034,3182.130562,7.457784026
#07227,670.6101477,4842.735716,2.944003092,500.5145488,3,21.40577569,2571.783061,8.435578483
#07228,182.6766018,4561.349391,2.723588991,722.3041802,2,165.8684134,2777.908611,1.339451446
#07229,206.4984537,3612.360841,2.594164711,970.0201081,14,84.82369466,304.9811931,8.642701139
#07230,398.8016551,3891.825548,2.137486844,918.3060758,3,47.65647226,832.7456601,8.314302908
#07231,476.9118456,4756.883453,1.434611364,659.9051209,14,180.4674789,1120.38756,8.035674514
#07232,330.969841,4487.327206,2.869151745,651.1560273,14,75.85513503,2481.609339,3.356891169
#07233,516.154781,3839.389659,2.483789639,239.5317842,1,189.1624536,2135.487228,5.295736729
#07234,892.5577999,2321.956741,2.071547502,180.8107606,13,52.77247959,894.5176911,7.34478406
#07235,630.3307468,4781.496863,1.080891123,509.0154203,16,154.1084584,761.2125638,9.382878736
#07236,370.159621,2358.198015,1.345563958,740.075755,9,58.41765116,2533.982797,5.943975208
#07237,860.5826371,2488.529307,1.211723487,301.7978983,19,24.19837263,3941.134425,9.262540268
#07238,696.0273279,3029.465063,2.466132088,672.696184,13,189.7756382,3020.588107,8.295986312
#07239,594.1301244,2025.239556,2.026049485,134.4729422,6,37.59357148,1411.666805,3.760458839
#07240,517.0016474,3954.038359,1.486729259,350.4559581,16,187.8521392,272.5496417,5.542336713
#07241,88.74921278,2468.878482,2.047778502,778.9671693,9,77.08752635,3091.280259,5.272701234
#07242,593.3422024,3848.539297,1.015663649,975.3634624,2,57.90102223,4077.65704,1.605392158
#07243,398.8610187,3633.82496,1.274043709,638.8360401,6,54.32290333,1965.676137,7.716722455
#07244,550.7787152,2759.420582,1.66237028,357.3262436,4,82.51752107,865.641762,1.834353922
#07245,124.9409558,2383.466749,2.499407432,768.1220343,13,199.3997054,828.8011017,5.217929822
#07246,786.3913788,4437.916808,2.718979159,995.4784017,19,24.43952585,2197.417933,2.892878252
#07247,512.4440904,3144.853257,1.704234905,377.3329721,8,109.7149248,2561.013231,4.202392153
#07248,831.0996269,2713.1458,2.993684064,171.7687539,17,117.990443,193.2414771,1.612271945
#07249,207.6054474,3968.303454,1.954984766,635.6775589,2,54.24727566,2037.140357,2.069520175
#07250,938.1460768,3682.749408,2.53013982,267.3142976,10,140.336051,2440.125242,9.70547615
#07251,578.6065087,3193.801738,2.512057925,305.5271021,5,79.19114794,4661.293147,7.106920584
#07252,76.61001998,4610.704319,1.499695419,283.6721212,7,96.96300252,3435.369055,7.653376445
#07253,314.4039529,4146.639775,2.830660855,675.2413368,5,199.7266151,1641.932311,6.168093764
#07254,982.7022226,2891.165779,1.749237806,579.7534087,17,43.41188376,3705.827722,2.621031543
#07255,613.7207853,2498.449599,1.965513437,767.4149505,6,65.51265634,1644.495643,8.061361404
#07256,420.3273047,3742.195716,2.049893163,648.8310842,9,180.5105046,23.01469977,5.469509469
#07257,915.7757239,3274.204141,2.355075157,883.0081157,4,26.37293128,3429.102226,3.859604195
#07258,361.9233336,4745.95861,1.563678253,873.6873584,3,110.0978428,659.0468686,5.784666378
#07259,747.3986148,4268.555,1.979201021,374.0897642,8,157.6177997,802.7020645,5.395905593
#07260,147.1188162,4972.842198,1.716494915,489.5702218,4,132.7772786,450.3137589,1.189211002
#07261,697.4625361,3722.318693,1.831787769,357.0932256,17,163.2852163,4586.559397,3.978802614
#07262,491.9483073,2444.839205,1.495047213,521.0548501,6,69.73199331,1343.216593,3.243847415
#07263,425.2046123,4016.677123,1.386734203,558.6099006,10,134.5542187,3084.474683,4.472568828
#07264,232.3775716,3151.339129,2.112304155,621.7114262,11,144.3005515,3212.161821,3.331852664
#07265,987.4683956,3737.50861,1.999463474,965.0312435,5,31.01660052,3041.731255,5.030540625
#07266,124.4957326,3739.562966,2.52809032,837.2520373,3,129.9726052,2688.59137,5.17260498
#07267,204.2884078,2448.910295,1.422504595,285.9056594,13,126.7486845,3530.804561,6.660580605
#07268,378.0339151,4321.844278,2.028399834,239.5937855,8,193.1283124,4490.643313,2.0081475
#07269,131.9892538,4557.605373,2.437157673,942.946831,11,181.3900157,3924.802387,4.26466844
#07270,935.3891497,4897.688539,1.732647307,619.0289754,5,74.908132,598.9881397,4.881119954
#07271,910.4710093,2837.383853,2.27544696,368.1399506,1,34.48124535,1358.001161,2.729818642
#07272,438.7545875,3840.191876,1.338771967,1003.772157,18,82.3370767,2117.811122,6.163699427
#07273,492.9082947,3278.914119,2.515206283,848.3484431,7,136.5646253,3800.211591,1.758564015
#07274,63.02850689,4758.893281,1.210461455,134.7336767,17,95.86738437,2033.104153,7.636233501
#07275,839.5334933,4476.530793,1.407259298,498.8676044,16,106.1450865,1161.097655,5.077804642
#07276,780.7070504,3659.414169,1.04067322,806.5097128,13,188.442905,1879.21217,7.61832538
#07277,393.8956563,3808.786318,1.854821366,342.6187098,5,32.58772876,4573.623508,9.617776392
#07278,477.6101772,2619.405167,2.733581343,172.5444969,9,139.953779,4518.374571,7.147530594
#07279,659.702435,3305.361465,2.771646385,171.1169307,5,43.98894604,380.706489,4.20441809
#07280,466.1134578,3411.189662,2.626832444,865.7970615,16,192.615951,873.452139,4.381175252
#07281,273.9172037,2493.246431,2.695213516,1019.22408,11,48.42183716,1507.636171,6.87585426
#07282,298.1879576,2401.017167,1.291619485,777.3340471,10,43.04792142,4324.285028,3.90354522
#07283,517.795695,3407.92838,2.808870891,871.287146,13,111.0319973,2585.855567,7.664608504
#07284,994.5364997,4889.272365,1.058089418,219.2266427,6,186.5554237,2207.514948,2.025658404
#07285,490.4357531,3057.391394,1.614673263,679.5331126,18,188.3132403,1496.394663,4.538352019
#07286,56.74162253,4958.621862,1.870028426,893.0162187,3,103.8892504,3010.202147,2.678544467
#07287,938.7567209,3868.784072,1.017402595,581.4225057,14,164.8930496,1230.562393,7.763429629
#07288,306.6649252,3621.234163,2.526836508,681.7784275,6,24.72326238,2636.617902,5.668202182
#07289,40.78555136,4529.953007,2.798912318,298.7997239,8,156.7584901,4505.360087,1.964114763
#07290,73.21347563,3677.192833,1.565570171,801.0787812,15,94.41103565,2391.566498,1.643841166
#07291,171.9634695,2079.323609,1.449899853,562.6831216,6,186.8070996,2151.63991,7.547793506
#07292,634.5222506,3802.666683,2.675740789,848.2864179,15,31.05573835,307.8023982,6.770029435
#07293,368.6180964,2439.073282,1.644460615,663.0467265,8,112.5319002,865.1015784,7.436011427
#07294,917.3827411,2393.752104,1.234200103,146.3535432,13,18.92204644,3573.172246,1.911628914
#07295,793.4802908,3940.316303,2.755637286,340.1737576,2,40.5230889,1372.546178,5.041189142
#07296,321.5160027,2482.339986,2.171014706,818.2513966,11,155.9975935,437.9044516,9.09403322
#07297,986.1296865,2488.238291,1.070525044,134.5106219,15,88.00484662,916.2157561,2.256380186
#07298,666.8322995,3690.691575,2.14643227,262.2073352,16,180.8253263,2224.234889,2.088537965
#07299,18.42132069,2713.196305,2.828867098,829.6401432,9,10.00761205,1754.86351,9.207376387
#07300,463.6251609,2187.579639,1.8786162,428.3572441,9,10.60058892,1511.849163,6.534763156
#07301,910.4135509,4728.898734,1.12446257,624.4992439,10,57.90699018,4007.084558,5.951863301
#07302,296.6643872,3645.337552,1.61915753,844.5826002,9,97.69824599,2437.467436,5.666276539
#07303,926.9395236,2915.388147,1.76253828,963.8724282,0,170.2180251,3512.967787,1.265140039
#07304,615.7477911,2071.847827,1.371134204,563.4560659,16,85.32497321,1491.927654,7.231040542
#07305,583.4605979,4491.350221,1.708298847,703.390154,7,16.63881193,3647.666563,4.0770363
#07306,366.4612762,4637.368669,2.359248249,682.5272087,4,148.9598475,60.03644858,6.782562777
#07307,956.9666871,3883.277015,2.92563393,817.3568675,15,92.23330613,4565.220797,1.453284045
#07308,431.1855541,3104.342231,2.53547956,872.1965346,5,107.9089634,4543.162911,8.089507513
#07309,634.7518535,3626.358473,2.763038238,750.155788,4,171.2076072,494.1181507,3.651300988
#07310,637.4482838,2413.581753,2.431162137,174.4899501,2,125.0656537,406.0467726,9.529941893
#07311,643.749992,3568.060717,1.10326,356.9746379,14,75.02229638,4846.107736,3.136948803
#07312,306.7367354,2343.104428,2.9408875,147.1214988,1,32.0555637,2728.8581,9.288625437
#07313,864.8767398,2010.100818,2.489603847,833.8031711,9,37.80852226,291.6725122,2.180527932
#07314,594.009937,3720.394102,1.908383496,353.7937161,10,119.0308334,4745.314431,1.975200631
#07315,389.0571363,3378.57574,1.794018993,180.1022357,17,94.9218372,2202.748573,6.151492677
#07316,322.9520852,2660.202874,2.792937679,555.2466141,11,152.8799838,2208.3615,5.342318725
#07317,114.5710563,4707.28634,1.090939129,601.4286438,18,62.45907623,4905.49242,4.562890551
#07318,610.6322494,3433.221223,1.216954511,390.775639,13,90.30717233,4328.97756,5.633998818
#07319,782.8248355,4052.101973,1.447468062,579.4798257,12,71.22366072,2587.032072,7.153503651
#07320,423.0433285,2091.722837,2.962407991,547.1025897,2,137.5966985,3354.073199,8.431632153
#07321,915.7451881,2897.526292,2.259827471,875.6694067,7,21.31010012,1901.742367,4.724643366
#07322,126.4101146,2241.093037,2.271713743,344.7195262,3,169.1533748,4049.311943,9.849527646
#07323,488.4014049,2898.252907,1.443956863,743.2301884,9,20.51374841,3019.352213,5.190424956
#07324,642.7833813,3731.539966,1.101702735,412.1121242,2,175.5710657,4738.302319,6.603858605
#07325,570.0345072,3520.041558,1.303931945,274.2135661,16,41.00248779,195.6203702,2.705782102
#07326,889.6048158,4792.822381,2.923914869,622.967831,3,29.67626861,702.1369758,5.202009553
#07327,684.3494222,4733.276509,1.085402906,351.3093461,17,23.71046764,3626.413539,9.426526653
#07328,825.2080979,2565.202555,1.525846384,270.4025972,6,195.8728077,2130.687395,5.377685182
#07329,662.4637848,3254.632748,2.973763216,948.6894421,9,163.6781183,958.3777945,5.421295721
#07330,344.8992287,4687.392706,1.128131095,937.1224603,8,93.10697528,1217.493234,2.332937249
#07331,273.3112127,4749.901765,1.672443158,825.0420592,9,84.62379977,4686.74089,6.84749291
#07332,350.6113816,3598.473001,2.035778203,492.657089,13,195.5684425,1667.667037,1.456351635
#07333,408.7699661,4878.169235,2.102131074,659.3213641,17,139.7370143,119.8916619,2.188515723
#07334,826.980666,3381.93829,2.802987437,183.8792829,17,98.70220592,241.1462437,4.286717335
#07335,711.2251147,4877.74267,2.979082533,699.6019145,0,174.6984693,4933.008348,1.486012224
#07336,827.0155221,4665.530547,1.899644414,988.5532257,19,150.6615146,2495.821729,7.509740252
#07337,925.2112597,2840.948937,1.123148007,605.7278319,14,171.5263405,3656.945416,3.273135783
#07338,814.9823616,2198.034075,1.767503922,495.2479309,5,28.74173422,4590.26088,3.105573061
#07339,962.3152973,2566.869212,1.485115248,534.238543,17,39.75259815,59.68840704,1.841034772
#07340,949.9115781,3196.991923,1.150373002,792.1807156,2,138.3178047,4871.387233,9.627606499
#07341,321.6408225,3157.642892,2.324913267,657.2430824,17,162.5864187,3041.888156,7.561927693
#07342,392.9147522,4020.41126,1.88382699,328.4077196,10,60.32952215,4974.894635,5.031073346
#07343,575.6305886,3204.115884,2.963969415,954.0073196,2,80.60784342,453.3592074,1.043050626
#07344,690.8556501,2946.964992,2.133543191,381.9843798,1,56.89245491,1363.818041,1.859461216
#07345,465.2409651,2438.730868,2.327516793,131.8008099,4,70.80208125,2540.608723,7.6053801
#07346,787.9812595,4713.378153,2.371281649,880.5472968,4,143.594735,235.0246379,6.324757837
#07347,632.374806,3094.458576,1.533814503,755.4592358,4,127.2886388,3606.62434,6.521817428
#07348,596.2744087,2534.191949,2.322591321,301.2729859,1,71.21827241,3572.742155,3.24784169
#07349,146.2497239,3625.741711,2.077671204,955.8856592,19,68.42275181,1101.452749,2.951057904
#07350,172.1431163,2680.440394,1.923587705,565.6987562,17,168.8307891,4102.58966,1.252099459
#07351,313.9739418,4874.010635,2.159542768,177.3649484,18,65.83008472,1291.311675,5.450315231
#07352,962.5125291,2314.397942,2.686777407,486.792316,19,174.5248165,3749.229138,9.272542852
